P_CODE,FOKONTANY_,FKT_BNGRC_,C_FKT_BNGR,COM_PCODE,C_CODE_BNG,COMMUNE_NA,BNGRC_COM_,DIST_PCODE,DISTRICT_N,BNGRC_D_CO,BNGRC_DIS_,DIS_FKT,REG_PCODE,REGION_NAM,BNGRC_R_CO,BNGRC_REG_,REG_FKT_SH,PROV_CODE,OLD_PROVIN,MILIEU,OLD_DISTRI,SOURCE,Shape_Leng,Shape_Area,POP_GEOAPP,POP_GEOA_1,POP_GEOA_2,POP_GEOA_3,POP_GEOA_4,POP_GEOA_5,POP_GEOA_6,POP_GEOA_7,POP_GEOA_8,POP_GEOA_9,POP_GEOA10,POP_GEOA11,POP_GEOA12,POP_GEOA13,POP_GEOA14,POP_GEOA15,POP_GEOA16,POP_GEOA17,POP_GEOA18,name,liste_hopital,nb_hopital
MDG11103050001,Amboropotsy,AMBOROPOTSY,"103050001",MDG11103050,"103050",Talatamaty,TALATAMATY,MDG11103,Ambohidratrimo,116.00000000000,AMBOHIDRATRIMO,AMBOHIDRATRIMO,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.07086577074,0.00017806603,MG,Madagascar,MG53,Anosy,MG53519,Amboasary-Atsimo,MG53519230,Tsivory,MG53519230012,597.000000000000000,613.000000000000000,630.000000000000000,648.000000000000000,665.000000000000000,683.000000000000000,702.000000000000000,721.000000000000000,740.000000000000000,760.000000000000000,,,0
MDG11103050011,Ambohinambo,AMBOHINAMBO,"103050011",MDG11103050,"103050",Talatamaty,TALATAMATY,MDG11103,Ambohidratrimo,116.00000000000,AMBOHIDRATRIMO,AMBOHIDRATRIMO,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.03875495059,0.00006848924,MG,Madagascar,MG11,Analamanga,MG11103,Ambohidratrimo,MG11103050,Talatamaty,MG11103050011,3485.000000000000000,3581.000000000000000,3680.000000000000000,3781.000000000000000,3883.000000000000000,3989.000000000000000,4096.000000000000000,4207.000000000000000,4321.000000000000000,4437.000000000000000,,,0
MDG11102379009,Avaratsena,AVARATSENA,"102379009",MDG11102379,"102379",Talata Volonondry,TALATA VOLONONDRY,MDG11102,Antananarivo Avaradrano,133.00000000000,ANTANANARIVO AVARADRANO,ANTANANARIVO AVARADRANO,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.04039059977,0.00008807918,MG,Madagascar,MG21,Haute Matsiatra,MG21208,Ambohimahasoa,MG21208010,Ambohimahasoa,MG21208010007,1174.000000000000000,1206.000000000000000,1240.000000000000000,1274.000000000000000,1308.000000000000000,1344.000000000000000,1380.000000000000000,1417.000000000000000,1456.000000000000000,1495.000000000000000,,,0
MDG11102379002,Amparafara,AMPARAFARA,"102379002",MDG11102379,"102379",Talata Volonondry,TALATA VOLONONDRY,MDG11102,Antananarivo Avaradrano,133.00000000000,ANTANANARIVO AVARADRANO,ANTANANARIVO AVARADRANO,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.15930538557,0.00127206544,MG,Madagascar,MG33,Alaotra Mangoro,MG33314,Moramanga,MG33314050,Ampasimpotsy Gara,MG33314050003,1500.000000000000000,1541.000000000000000,1584.000000000000000,1627.000000000000000,1672.000000000000000,1717.000000000000000,1763.000000000000000,1811.000000000000000,1860.000000000000000,1910.000000000000000,,,0
MDG11106130010,Ambohimirary Sud,AMBOHIMIRARY SUD,"106130010",MDG11106130,"106130",Ranovao,RANOVAO,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.12978126495,0.00063805072,MG,Madagascar,MG11,Analamanga,MG11106,Manjakandriana,MG11106130,Ranovao,MG11106130010,420.000000000000000,432.000000000000000,443.000000000000000,456.000000000000000,468.000000000000000,481.000000000000000,494.000000000000000,507.000000000000000,521.000000000000000,535.000000000000000,,,0
MDG11106130007,Ambohimiadana,AMBOHIMIADANA,"106130007",MDG11106130,"106130",Ranovao,RANOVAO,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.04780787616,0.00005823385,MG,Madagascar,MG33,Alaotra Mangoro,MG33317,Anosibe-An'ala,MG33317071,Longozabe,MG33317071002,622.000000000000000,639.000000000000000,657.000000000000000,675.000000000000000,693.000000000000000,712.000000000000000,731.000000000000000,751.000000000000000,771.000000000000000,792.000000000000000,,,0
MDG11103050012,Ankadivory,ANKADIVORY,"103050012",MDG11103050,"103050",Talatamaty,TALATAMATY,MDG11103,Ambohidratrimo,116.00000000000,AMBOHIDRATRIMO,AMBOHIDRATRIMO,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.04938182350,0.00007023345,MG,Madagascar,MG13,Itasy,MG13105,Arivonimamo,MG13105291,Ambohipandrano,MG13105291002,756.000000000000000,777.000000000000000,798.000000000000000,820.000000000000000,842.000000000000000,865.000000000000000,889.000000000000000,913.000000000000000,937.000000000000000,963.000000000000000,,,0
MDG11106130009,Amboanjobe,AMBOANJOBE,"106130009",MDG11106130,"106130",Ranovao,RANOVAO,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.04436008352,0.00006218888,MG,Madagascar,MG13,Itasy,MG13105,Arivonimamo,MG13105070,Ampahimanga,MG13105070002,496.000000000000000,510.000000000000000,524.000000000000000,538.000000000000000,553.000000000000000,568.000000000000000,583.000000000000000,599.000000000000000,615.000000000000000,632.000000000000000,,,0
MDG11106130005,Antamponala,ANTAMPONALA,"106130005",MDG11106130,"106130",Ranovao,RANOVAO,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.15402576440,0.00105356150,MG,Madagascar,MG11,Analamanga,MG11106,Manjakandriana,MG11106390,Sadabe,MG11106390023,833.000000000000000,856.000000000000000,880.000000000000000,904.000000000000000,928.000000000000000,953.000000000000000,979.000000000000000,1006.000000000000000,1033.000000000000000,1061.000000000000000,,,0
MDG11115031008,Andrataninandro,ANDRATANINANDRO,"115031008",MDG11115031,"115031",Sabotsy Ambohitromby,SABOTSY AMBOHITROMBY,MDG11115,Andramasina,125.00000000000,ANDRAMASINA,ANDRAMASINA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.19808651484,0.00130115169,MG,Madagascar,MG11,Analamanga,MG11115,Andramasina,MG11115031,Sabotsy Ambohitromby,MG11115031008,1929.000000000000000,1982.000000000000000,2037.000000000000000,2093.000000000000000,2150.000000000000000,2208.000000000000000,2267.000000000000000,2329.000000000000000,2392.000000000000000,2456.000000000000000,,,0
MDG11106130002,Manazary,MANAZARY,"106130002",MDG11106130,"106130",Ranovao,RANOVAO,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.16499951326,0.00120587299,MG,Madagascar,MG13,Itasy,MG13105,Arivonimamo,MG13105216,Rambolamasoandro Andranomiely,MG13105216005,1177.000000000000000,1209.000000000000000,1243.000000000000000,1277.000000000000000,1312.000000000000000,1347.000000000000000,1384.000000000000000,1421.000000000000000,1459.000000000000000,1499.000000000000000,,,0
MDG11106130008,Ambohimihaza,AMBOHIMIHAZA,"106130008",MDG11106130,"106130",Ranovao,RANOVAO,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.12140851891,0.00053233953,MG,Madagascar,MG11,Analamanga,MG11106,Manjakandriana,MG11106130,Ranovao,MG11106130008,462.000000000000000,475.000000000000000,488.000000000000000,501.000000000000000,515.000000000000000,529.000000000000000,543.000000000000000,558.000000000000000,573.000000000000000,588.000000000000000,,,0
MDG11106170011,Farariana,FARARIANA,"106170011",MDG11106170,"106170",Nandihizana,NANDIHIZANA,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.08436315432,0.00033797012,MG,Madagascar,MG11,Analamanga,MG11106,Manjakandriana,MG11106170,Nandihizana,MG11106170011,474.000000000000000,487.000000000000000,500.000000000000000,514.000000000000000,528.000000000000000,543.000000000000000,557.000000000000000,572.000000000000000,588.000000000000000,604.000000000000000,,,0
MDG11106170009,Ambohimiadana,AMBOHIMIADANA,"106170009",MDG11106170,"106170",Nandihizana,NANDIHIZANA,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.04453464358,0.00011507595,MG,Madagascar,MG33,Alaotra Mangoro,MG33317,Anosibe-An'ala,MG33317071,Longozabe,MG33317071002,622.000000000000000,639.000000000000000,657.000000000000000,675.000000000000000,693.000000000000000,712.000000000000000,731.000000000000000,751.000000000000000,771.000000000000000,792.000000000000000,,,0
MDG11106170010,Ambohimifangitra Atsinanana,AMBOHIMIFANGITRA ATSINANANA,"106170010",MDG11106170,"106170",Nandihizana,NANDIHIZANA,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.07570586507,0.00019479408,MG,Madagascar,MG11,Analamanga,MG11106,Manjakandriana,MG11106170,Nandihizana,MG11106170010,458.000000000000000,471.000000000000000,484.000000000000000,497.000000000000000,510.000000000000000,524.000000000000000,538.000000000000000,553.000000000000000,568.000000000000000,583.000000000000000,,,0
MDG11106170001,Carion,CARION,"106170001",MDG11106170,"106170",Nandihizana,NANDIHIZANA,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.07061623864,0.00027656647,MG,Madagascar,MG11,Analamanga,MG11106,Manjakandriana,MG11106170,Nandihizana,MG11106170001,1315.000000000000000,1351.000000000000000,1388.000000000000000,1427.000000000000000,1465.000000000000000,1505.000000000000000,1546.000000000000000,1587.000000000000000,1630.000000000000000,1674.000000000000000,,,0
MDG11106170008,Angavokely,ANGAVOKELY,"106170008",MDG11106170,"106170",Nandihizana,NANDIHIZANA,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.09672106623,0.00034296865,MG,Madagascar,MG11,Analamanga,MG11106,Manjakandriana,MG11106170,Nandihizana,MG11106170008,386.000000000000000,397.000000000000000,408.000000000000000,419.000000000000000,430.000000000000000,442.000000000000000,454.000000000000000,466.000000000000000,479.000000000000000,491.000000000000000,,,0
MDG11106170005,Ankadivory,ANKADIVORY,"106170005",MDG11106170,"106170",Nandihizana,NANDIHIZANA,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.03659921542,0.00007483010,MG,Madagascar,MG13,Itasy,MG13105,Arivonimamo,MG13105291,Ambohipandrano,MG13105291002,756.000000000000000,777.000000000000000,798.000000000000000,820.000000000000000,842.000000000000000,865.000000000000000,889.000000000000000,913.000000000000000,937.000000000000000,963.000000000000000,,,0
MDG11106170002,Ambohitravao,AMBOHITRAVAO,"106170002",MDG11106170,"106170",Nandihizana,NANDIHIZANA,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.08947873931,0.00022696248,MG,Madagascar,MG11,Analamanga,MG11106,Manjakandriana,MG11106170,Nandihizana,MG11106170002,434.000000000000000,446.000000000000000,458.000000000000000,471.000000000000000,484.000000000000000,497.000000000000000,510.000000000000000,524.000000000000000,538.000000000000000,553.000000000000000,,,0
MDG11106170007,Ambohijafy,AMBOHIJAFY,"106170007",MDG11106170,"106170",Nandihizana,NANDIHIZANA,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.08743871553,0.00029574372,MG,Madagascar,MG21,Haute Matsiatra,MG21205,Ambalavao,MG21205170,Mahazony,MG21205170009,212.000000000000000,218.000000000000000,224.000000000000000,230.000000000000000,236.000000000000000,243.000000000000000,249.000000000000000,256.000000000000000,263.000000000000000,270.000000000000000,,,0
MDG11106390001,Sadabe,SADABE,"106390001",MDG11106390,"106390",Sadabe,SADABE,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.08845513553,0.00038151149,MG,Madagascar,MG11,Analamanga,MG11106,Manjakandriana,MG11106390,Sadabe,MG11106390001,1252.000000000000000,1287.000000000000000,1322.000000000000000,1358.000000000000000,1395.000000000000000,1433.000000000000000,1472.000000000000000,1511.000000000000000,1552.000000000000000,1594.000000000000000,,,0
MDG11106390014,Ankerana,ANKERANA,"106390014",MDG11106390,"106390",Sadabe,SADABE,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.15907172547,0.00092761339,MG,Madagascar,MG71,Diana,MG71713,Antsiranana II,MG71713070,Mahavanona,MG71713070017,265.000000000000000,272.000000000000000,280.000000000000000,287.000000000000000,295.000000000000000,303.000000000000000,311.000000000000000,320.000000000000000,329.000000000000000,337.000000000000000,,,0
MDG11106390013,Ampanazava,AMPANAZAVA,"106390013",MDG11106390,"106390",Sadabe,SADABE,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.11119405923,0.00075718708,MG,Madagascar,MG22,Amoron I Mania,MG22203,Ambositra,MG22203050,Ankazoambo,MG22203050004,1195.000000000000000,1228.000000000000000,1262.000000000000000,1296.000000000000000,1332.000000000000000,1368.000000000000000,1405.000000000000000,1443.000000000000000,1482.000000000000000,1522.000000000000000,,,0
MDG11106390016,Ambatomainty,AMBATOMAINTY,"106390016",MDG11106390,"106390",Sadabe,SADABE,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.10736776040,0.00070463173,MG,Madagascar,MG72,Sava,MG72711,Sambava,MG72711079,Farahalana,MG72711079014,963.000000000000000,990.000000000000000,1017.000000000000000,1045.000000000000000,1073.000000000000000,1102.000000000000000,1132.000000000000000,1163.000000000000000,1194.000000000000000,1226.000000000000000,,,0
MDG11102379011,Ambohimahavelona,AMBOHIMAHAVELONA,"102379011",MDG11102379,"102379",Talata Volonondry,TALATA VOLONONDRY,MDG11102,Antananarivo Avaradrano,133.00000000000,ANTANANARIVO AVARADRANO,ANTANANARIVO AVARADRANO,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.06924857037,0.00020437152,MG,Madagascar,MG51,Atsimo Andrefana,MG51520,Toliary-II,MG51520111,Ambohimahavelona,MG51520111001,1720.000000000000000,1767.000000000000000,1816.000000000000000,1866.000000000000000,1917.000000000000000,1969.000000000000000,2022.000000000000000,2076.000000000000000,2132.000000000000000,2190.000000000000000,,,0
MDG11102379005,Morarano Idilana,MORARANO IDILANA,"102379005",MDG11102379,"102379",Talata Volonondry,TALATA VOLONONDRY,MDG11102,Antananarivo Avaradrano,133.00000000000,ANTANANARIVO AVARADRANO,ANTANANARIVO AVARADRANO,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.04815423960,0.00013485138,MG,Madagascar,MG11,Analamanga,MG11102,Antananarivo Avaradrano,MG11102379,Talata Volonondry,MG11102379005,500.000000000000000,514.000000000000000,528.000000000000000,542.000000000000000,557.000000000000000,572.000000000000000,588.000000000000000,604.000000000000000,620.000000000000000,637.000000000000000,,,0
MDG11106390024,Ambohijanaka,AMBOHIJANAKA,"106390024",MDG11106390,"106390",Sadabe,SADABE,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.12291988639,0.00074694976,MG,Madagascar,MG13,Itasy,MG13113,Soavinandriana,MG13113210,Ambatoasana Centre,MG13113210002,2844.000000000000000,2922.000000000000000,3003.000000000000000,3085.000000000000000,3169.000000000000000,3255.000000000000000,3343.000000000000000,3433.000000000000000,3526.000000000000000,3621.000000000000000,,,0
MDG11102379008,Ankadivoribe Avaratra,ANKADIVORIBE AVARATRA,"102379008",MDG11102379,"102379",Talata Volonondry,TALATA VOLONONDRY,MDG11102,Antananarivo Avaradrano,133.00000000000,ANTANANARIVO AVARADRANO,ANTANANARIVO AVARADRANO,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.07158836212,0.00024702512,MG,Madagascar,MG11,Analamanga,MG11102,Antananarivo Avaradrano,MG11102379,Talata Volonondry,MG11102379008,492.000000000000000,506.000000000000000,519.000000000000000,534.000000000000000,548.000000000000000,563.000000000000000,578.000000000000000,594.000000000000000,610.000000000000000,626.000000000000000,,,0
MDG11107070008,Analavinidy,ANALAVINIDY,"107070008",MDG11107070,"107070",Mangamila,MANGAMILA,MDG11107,Anjozorobe,126.00000000000,ANJOZOROBE,ANJOZOROBE,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.11917662308,0.00082424971,MG,Madagascar,MG11,Analamanga,MG11107,Anjozorobe,MG11107070,Mangamila,MG11107070008,566.000000000000000,582.000000000000000,598.000000000000000,614.000000000000000,631.000000000000000,648.000000000000000,665.000000000000000,683.000000000000000,702.000000000000000,721.000000000000000,,,0
MDG11107070018,Isaonjo Nord,ISAONJO NORD,"107070018",MDG11107070,"107070",Mangamila,MANGAMILA,MDG11107,Anjozorobe,126.00000000000,ANJOZOROBE,ANJOZOROBE,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.15650285301,0.00114946964,MG,Madagascar,MG11,Analamanga,MG11107,Anjozorobe,MG11107070,Mangamila,MG11107070018,318.000000000000000,327.000000000000000,336.000000000000000,345.000000000000000,354.000000000000000,364.000000000000000,374.000000000000000,384.000000000000000,394.000000000000000,405.000000000000000,,,0
